As a client, I want to play roulette games in the casino, so that I can play it if I like.;Offer more games on which the user can spend his money.;An interface for the games has to be implemented. In this interface, an external flash game is loaded. A game service has to be implemented. This service will connect the user's credit with the in-game credit. When the game is closed the service will tell the accounting system the amount of credit the user won or lost. The service will use the page state detector to verify if the user has closed the game without pressing the exit button.;In the game UI, it is loaded a flash game selected. The user is able to transfer his credit in the game. The user will receive the win when he leaves the game. The system will subtract the money lost in the game from his account balance.;The UI for a flash game. The variance of credit after using the game.;130;3;1;35;;;;;;;;;;;;;;;
As a client, I want to play slot games in the casino, so that I can play it if I like.;Offer more games on which the user can spend his money.;The system will be upgraded in order to be able to load a slot game. The functions provided by the game service will remain the same.;In the game UI, it is loaded a flash game selected. The user is able to transfer his credit in the game. The user will receive the win when he leaves the game. The system will subtract the money lost in the game from his account balance.;The UI for a flash game. The variance of credit after using the game.;50;1;1;10;;;;;;;;;;;;;;;
As a client, I want to play poker games in the casino, so that I can play it if I like.;Offer more games on which the user can spend his money.;The system will be upgraded in order to be able to load a poker game. The functions provided by the game service will remain the same.;In the game UI, it is loaded a flash game selected. The user is able to transfer his credit in the game. The user will receive the win when he leaves the game. The system will subtract the money lost in the game from his account balance.;The UI for a flash game. The variance of credit after using the game.;50;1;1;10;;;;;;;;;;;;;;;
As a client, I want to play blackjack in the casino, so that I can play it if I like.;Offer more games on which the user can spend his money.;The system will be upgraded in order to be able to load a blackjack game. The functions provided by the game service will remain the same.;In the game UI, it is loaded a flash game selected. The user is able to transfer his credit in the game. The user will receive the win when he leaves the game. The system will subtract the money lost in the game from his account balance.;The UI for a flash game. The variance of credit after using the game.;50;1;1;10;;;;;;;;;;;;;;;
As a marketing team member, I want to be possible to add a new slot game, so that more users can be attracted.;Offer more games on which the user can spend his money.;The system will be upgraded in order to be able to load a new slot game. The functions provided by the game service will remain the same.;In the game UI, it is loaded a flash game selected. The user is able to transfer his credit in the game. The user will receive the win when he leaves the game. The system will subtract the money lost in the game from his account balance.;The UI for a flash game. The variance of credit after using the game.;50;0;2;10;;;;;;;;;;;;;;;
As a product owner, I want a bonus achieved in the exchange system to be unusable in the casino (and vice-versa), so that the user is forced to use the bonus credit in specific games.;Keep separate the bonus unlocked in the two different systems.;The bonus implementation will be modified in order to specify the system in which the user can use it. When the user uses credit in the exchange system only the bonus credit for the exchange system will decrease. vice-versa, when the user charges a game, it will not decrease the exchange bonus.;The system will differentiate the bonus achieved in the casino system and in the exchange system. When the user uses credit in the casino, the exchange bonus will not be considered as part of the credit and vice-versa.;The bonus visualised as casino bonus and exchange bonus.;30;1;2;7;;;;;;;;;;;;;;;
As a product owner, I want two different types of bonus for the casino, fun bonus with a variable wagering, and real bonus (which can be converted to withdrawable credit), so that the bonus credit is not immediately withdrawable;Make the conversion from bonus to withdrawable credit more difficult.;The bonus implementation will be modified differentiating the casino bonus in fun bonus and real bonus. The conversion from bonus credit to withdrawable credit is upgraded. The system will keep tracking the amount of money played using the bonus, if it is a fun bonus it will become a withdrawable credit when it reaches the wagering (x35 of the bonus import), if it is a real bonus it will be converted once it is played once. The game service will be upgraded to keep tracking of the amount of money played within a game session.;The bonus fun bonus can be withdrawn when it reaches the wagering. The real bonus can be withdrawn when it is played once. The game service calculates correctly the amount of money played.;The casino bonus visualised as fun bonus or real bonus. The conversion from bonus to withdrawable credit when it satisfies the conditions.;60;2;1;13;;;;;;;;;;;;;;;
As a marketing team member, I want to set and change the wagering for the casino bonus (also called fun bonus), so that a set wagering can be variable.;Make the conversion from bonus to withdrawable credit easier or harder.;The UI for the marketing team member has to be modified to allow the member to modify the wagering. In the fun bonus class, a method to modify the wagering is added so that it can be modified externally.;The wagering level is correctly modified through the marketing team member UI.;The UI for the marketing team member modified. The wagering modified if requested by a marketing team member.;20;0;2;5;;;;;;;;;;;;;;;
As a client, I want to have a graphic representation of my fun bonus wagering status, so that I can know the amount of money I have to spend to unlock the bonus.;Provide a clear vision of the amount of money necessary for the user to convert his fun bonus in withdrawable bonus.;A special interface has to be implemented for visualising the fun bonus progression. This interface will be visualised according to the informations stored by the casino system (which will sum the volume played by the user in each game session).;The fun bonus progression is visualised in the main layout of the casino. If the user has no fun bonus, this interface is not visualised.;The interface for the fun bonus progression.;60;0;2;10;;;;;;;;;;;;;;;
As a product owner, I want the fun bonus to be cancelled when the user withdraws his credit, so that to incite the user to spend the money instead to withdraw;Penalise the users who withdraw.;When a user withdraw the system will reset the bonus achieved by the user.;After the withdrawal the user will not have any fun bonus.;The removal of fun bonus after a withdrawal.;10;0;1;5;;;;;;;;;;;;;;;
As a product owner, I want the different games to contribute differently to the reaching of the wagering level, so that it is harder to reach it, so that games with more probability of winning contribute less than others with high risk.;Make the conversion from bonus to withdrawable credit proportionally to the risk of the game they are played on.;The game service will calculate the amount of money played according to the actual bet and according to the game type.;A game with higher risk will contribute more and game with lower risk will contribute less to the achievement of the wagering.;The contribution to the wagering that variate according to the game.;40;0;1;10;;;;;;;;;;;;;;;
As a marketing team member, I want a notification pops out when a user wins more than 1000€, so that it can convince the other users to play;Provide a sense of possible winning to the users.;The UI will be modified to allow for a notification to pop up. The controller will activate this pop up when a user exit from a game with a win greater than 1000€. (the casino system before charging the user with an import greater than 1000€ will tell all the user controllers to show the pop up).;All the user will receive a visual notification when a user wins more than 1000€.;The pop up showing the winning of a user.;30;0;3;7;;;;;;;;;;;;;;;
As a client, I want to receive fidelity points when I play games in the casino system, so that I can convert them into bonus credit.;Reward the more active users and stimulate them to continue using the system.;The fidelity system will be upgraded separating the fidelity points for the exchange system and the casino system. The import provided by the game service will be used to calculate the points that need to be charged.;Every time the user leaves a game, the casino system calculates the fidelity points and it will add them to the already gained. The user can access the fidelity panel and see the points he has achieved. In the panel he can convert the points into bonus. The points converted are correctly subtracted from the total amount of points and the real bonus is increased.;At the closure of a casino game, the increase of the fidelity points.;30;1;2;5;;;;;;;;;;;;;;;
As a client, I want to convert my casino fidelity points in real bonus, so that I can play for free.;Reward the more active users and stimulate them to continue using the system.;The casino will allow converting the fidelity points in real bonus. An UIfor the conversion is implemented. The fidelity system will calculate the amount of bonus deserved and calls the accounting system to charge the account balance with the credit.;If the user has enough fidelity points and requests the conversion, the system will calculate exactly the import of the bonus that has to be charged. If there are not enough points, the system will not charge any credit. The points converted are deducted from the total amount of points.;The decrease of the fidelity points and the increase of real bonus in the user's account balance.;30;0;2;5;;;;;;;;;;;;;;;
As a product owner I want the casino fidelity points to expire after 3 months of user inactivity, so that the user is incited to keep playing.;Stimulate the user to be more active playing frequently the games in the casino system.;A timer is set to delete all the fidelity points when the user does not play any game for a period of three months. When a user plays a game, the timer is reset.;The points are correctly reset at the end of three months of inactivity. The timer is reset when the user plays a game. The reset points are definitely lost.;The reset points when they expire.;15;0;1;3;;;;;;;;;;;;;;;
As a client, I want to choose which credit I want to use when I play a game in the casino (e.g. only bonus, fun play, bonus + real credit), so that I can use only non-real money.;Make the conversion from bonus to withdrawable credit more difficult.;The money transfer function in the game service has to be modified in order to differentiate the transfer of bonus credit and real credit. The UI will also be updated inserting a form to switch to pass from bonus credit and real credit.;The UI allows the user to choose which credit to use. When the user uses real credit the bonus credit remains unaltered, and vice-versa.;The UI for the selection of the credit the user wants to use.;30;0;2;5;;;;;;;;;;;;;;;
As a product owner, I want the games played with bonus credit to not contribute to the user's fidelity points, so that only real credit can generate bonus credit.;Permit the user to unlock bonus credit only using real credit.;Before the game service calculates the points unlocked by the user, it will check if the user has played using real credit. If he has played with bonus credit, it will terminate the function.;No fidelity points are charged for playing with bonus credit.;N/A;5;0;1;1;;;;;;;;;;;;;;;
As a client, I want in the casino main page to be displayed the most popular games for each game type, so that I can know which games are preferred by the other users.;Advertise certain games.;The casino main page will display the three most played game. To determine this ranking the system will have a counter for each game which will be increased each time a user plays it. The games' titles will keep in a descending order and the controller will display the top 3.;The counter is incremented each time a user plays the relative game. When the counter for a game becomes greater than another, it will put higher in the rank. The UI correctly shows only the top 3 games.;The casino main page showing the top games played by the users.;30;0;2;5;;;;;;;;;;;;;;;
As a client, I want in the casino main page to be displayed the latest games with the highest winning amount, so that I can know which game generated the highest win.;Advertise certain games.;The game service will store the highest win and the game the user has won in. This game will be displayed on the main page of the casino system. When a user wins an import greater than this. The service will update the section with the game with the highest win.;The game with the highest win is displayed on the main page of the casino system. When a user wins an import greater than the previous highest win, the new game will be displayed replacing the old.;The casino main page showing the game with the highest win.;20;0;2;3;;;;;;;;;;;;;;;
As a client, I want to access to the games I have recently played directly from the main page, so that I don't have to search for them if I want to play again;Facilitate the access to the games the user wants to play.;The system will keep tracking the latest 5 games played by the user by keeping a data structure composed of 5 games. When the user plays a game it will be pushed in this data structure, if it is full, the oldest will be removed. When the UI is loaded the controller will display the games stored in this data structure in the latest games section.;The latest games played by the user is successfully stored by the system. The games displayed are no more than 5. The game that has to be removed from the list is always the least recent game played.;The casino main page showing the latest games played by the user.;15;0;2;2;;;;;;;;;;;;;;;
As a client, I want to access the instructions for the games, so that I can know the rules of the games.;Provide the user with the informations necessary to play a game in the casino.;Next to a game displayed on the main page, the user will find an info button which will display, once pressed, a modal containing the instructions to play the game.;The info button is displayed next to each game. The instruction provided by an info button will be the ones that correspond to the game related to the button. The modal opened is clearly visible on the page, and it is possible to close it.;The info buttons near the games, and the modal opened containing the instruction.;30;0;2;5;;;;;;;;;;;;;;;
As a client, I want to know the RTP (return to player) of each game, so that I can know which game can make more profit.;Allow the user to know how the different games work.;A page containing the informations regarding all the games in the casino has to be implemented. This page is accessible through a button on the casino main page.;The RTP information page is accessible through the main page. The RTP information page is well formed.;The button on the main page to access the information page and the page itself.;30;1;1;3;;;;;;;;;;;;;;;
As a client, I want to access a demo version of each game in the system (play the game using virtual money), so that I can test the game before spending my money.;Permit the user to try the game before using his credit, or allow him to play just for fun without risking his money.;The game service will allow the user to play with virtual money. When playing with virtual money all the functions which relate the user with the game are disabled (transfer money, charging of fidelity points etc...). The virtual money available will be a default value.;The user can choose whether to play real money or virtual money. The user will not loose any credit and he will not be charged with any credit either. The user will not receive fidelity points by using virtual money.;The possibility to play with virtual money.;40;1;2;7;;;;;;;;;;;;;;;
As a client, I want a register of the game sessions in the casino, so that I can know my activities.;Provide the user with the informations regarding his activities in the casino system.;The game service will keep tracking of the import won and lost by the user from the moment he accesses the game to the disconnection moment. It will also keep tracking of the passed time. The informations will be stored by the system in a database.;The game service will provide the information regarding a session to the casino system. The casino system will elaborate the informations. The informations will be stored in the database.;The activities recorded in the database;50;2;1;7;;;;;;;;;;;;;;;
As a client, I want to have the chronology of my latest bets in the casino, so that I can keep tracking of my strategies.;Provide the user with the informations regarding his activities in the casino system.;The game service will keep tracking of each single action in the game by the user. These informations will be sent and stored in the database.;All the actions made by the user are recorded. The informations are correctly saved in the database.;The chronology of the users' activities in the database.;40;1;2;5;;;;;;;;;;;;;;;
As a client, I want to change the game directly on the page of a game (without having to quit it and return to the main page), so that I can switch between the games easily.;Permit the user to quickly interchange the games from within a game.;In the game UI a menu bar will be implemented. This menu bar will permit the user to access all the other games available in the system.;The menu bar allows the user to change the game. When the user changes game, the previous game is closed and all the function for the termination of the game are called. The new game starts normally.;The menu bar for change game within a game.;30;1;1;5;;;;;;;;;;;;;;;
As a client, I want to enable the quick game mode, so that I don't have to wait for the roulette to spin, or the slot to roll.;Speed up the users' game sessions.;The game service will provide a functionality to disable the animations in the game. The game UI will be modified allowing to user to set settings. Since the games are actually developed by third software houses, the game service will check if the game supports the modification of settings.;The game UI allows the user to modify the settings of the game. When the user activates the fast mode, all animations are disabled. The games that do not support the modification of setting will have the settings button disabled.;The settings available in the game UI. The lack of animation in a game with fast game enabled.;20;0;2;10;;;;;;;;;;;;;;;
As a client, I want to disable the game sounds, so that I can mute the game if I don't like it.;Allow the user to decide some of the functionality the game has.;The game service will have a function to tell the game to mute the sound. This function is called when the user modifies the settings in the game UI.;The sounds are disabled when the user activates the function in the settings.;The disable of sounds when the user mutes the game.;10;0;2;3;;;;;;;;;;;;;;;
As a client, I want to disable the background music, so that I can mute the game if I don't like it.;Allow the user to decide some of the functionality the game has.;The game service will have a function to tell the game to mute the background music. This function is called when the user modifies the settings in the game UI.;The background music is disabled when the user activates the function in the settings.;The disable of background music when the user mutes the game.;10;0;2;3;;;;;;;;;;;;;;;
As a client, I want a quick deposit function within the game page, so that I can easily get credit without having to leave the game;Provide the user with a fast way to charge his balance and continue to play when he runs out of credit.;The game UI will be implemented with a quick deposit button. A special reduced version of the payment page will be implemented. All the functionality of the payment service will still be working.;The game UI permits the user to deposit. The account balance is updated when the user deposits from the quick deposit function in the game.;The fast deposit function in the game UI.;40;0;1;10;;;;;;;;;;;;;;;
As a client, I want a rating system for the games in the casino, so that I can see what the other users think about a game;Inform the user about the most appreciated games in the system.;In the main page, under each game the user can insert an evaluation from 1 to 5. The average evaluation is displayed under the games. The average evaluation will be calculated by the casino system. The evaluation inserted by the user will not be stored. Instead, the system will keep only the average evaluation and the number of people who have inserted the evaluation.;The user can insert an evaluation. The average evaluation is shown under each game. The average evaluation is correctly calculated and stored.;The rating system for the casino games.;30;0;2;5;;;;;;;;;;;;;;;
As a casino manager, I want to choose the max and min bet of each game, so that a user is forced to bet a minimum credit but he can't bet more than the max.;Provide limitations to the import the user can bet.;The bet limit can be set through the control panel of the casino manager. An UIfor the casino manager is implemented.;The casino manager can change the limit of the games in the casino.;The UI for the casino manager. The updates to the limits to the games in the casino.;50;1;2;10;;;;;;;;;;;;;;;
As a client, I want to have a mobile friendly access to the system, so that I can play wherever I want.;Allow the user to play on his preferred devices.;All UI will be modified to be device responsive.;The view of the system will be mobile friendly.;The mobile friendly UI.;80;0;4;20;;;;;;;;;;;;;;;
As a client, I want a mobile version of the system to be shown only the games that are mobile-ready, so that non-mobile friendly are not displayed.;Prevent the user from accessing non-mobile-ready games through a mobile device.;All the games that are not mobile-ready will have a flag to indicate that the cannot be played on a mobile device. The system when detecting a mobile device, will hide those games.;The non-mobile-ready games are not visible from a mobile device. The other games can be played normally.;The hide of non-mobile-ready games from a mobile device.;15;0;1;5;;;;;;;;;;;;;;;
As a client, I want to resume the game In the case of forced quit (e.g. crash of the game, bad connection etc...), so that I can keep play from where I left;Allow the user to resume from when he left.;The game service will detect if the user has quit normally or the game has been disconnected due to a problem. In this case the game service will save the state of the game, and it will be resumed when the user reopens the game.;The system will correctly save the game state when it detects the disconnection from the user caused by a problem. The state saved is restored when the user reopens the game. The restored state is deleted by the system. Each user will save and restore their game state, no other user can access the others' states.;The restore of the game state after the disconnection from the game by the user.;50;0;2;20;;;;;;;;;;;;;;;
As a marketing team member, I want a personal code to be generated for each user, so that they can use it to invite friends to register;Reward the users who advertise the system.;After the creation of a user. The system will generate a unique code.;The code generated for each user are unique.;The users' personal code.;10;0;1;2;;;;;;;;;;;;;;;
As a client, I want an invitations page in which I can find my personal code and the list of users who completed the registration process with my personal code as referee, so that I can keep tracking of the bonus I earned.;Reward the users who advertise the system.;A referee UI has to be implemented. This UI has to be accessible through the personal area of the user. The referee UI will comprehend the user personal code and the list of people the user has refereed. This list is stored in the database.;The invitation page is accessible through the personal area of the user. All the accounts refereed by the user are shown on the invitation page. The user's personal code is shown on the page.;The invitation page and all the informations related.;40;1;2;7;;;;;;;;;;;;;;;
As a client, I want to specify a referee during the registration process, so that both the referee and I can obtain a bonus;Reward the users who advertise the system and stimulate the user to join the system.;In the registration form, a form to insert a user's code is inserted. Once submitted the user will be put on the list of the referee and both will be credited with a bonus credit. If the user code inserted is not valid nothing will happen.;Both the referee and the new user will obtain the bonus credit. The new user will be displayed on the invitation page of the referee. The new user will not gain bonus credit by inserting a non-valid user code. The referee form can be left blank.;The updated registration form and the connection between the accounting system and the authentication service.;20;0;2;5;;;;;;;;;;;;;;;
As a marketing team member, I want to invite users to join the VIP club, so that to reward the most active users;Reward the more active users and stimulate them to continue using the system.;The UI for the marketing team member has to be modified to allow the member to insert the conditions the user need to have in order to achieve the VIP membership. The system will periodically check if a user has achieved the conditions for being a VIP member, In the case of positive answer, the system will modify his status as VIP member.;The UI for the marketing team member allows him to specify a number of conditions to be a VIP member. The system can change the membership type of the user to VIP member. The system will not modify the membership type of the users who have not all the requirements. The update of membership type is automatic.;The tab in the marketing team member UI to specify the conditions to become a VIP member. The change of status from normal user to VIP member.;70;1;3;15;;;;;;;;;;;;;;;
As a VIP club member, I want to have access to a priority customer care, so that I can have some privileges.;Reward the more active users and stimulate them to continue using the system.;The live chat system will be modified to check the membership of the user and put in different queues the different member.;The VIP members are put in a priority queue when requesting to talk with the customer service. A normal member is not put on the priority queue.;Different queues for different members.;10;0;1;3;;;;;;;;;;;;;;;
As a VIP club member, I want special promotion codes that can be activated every week, so that my constant use of the system can be rewarded.;Reward the more active users and stimulate them to continue using the system.;The system will reset the promotion codes for the VIP member At the end of the week, so that when attempting to reinsert a used code, the system will allow the user to reuse it.;A VIP member can reuse a VIP promotion code every week.;The reset system for VIP codes.;10;0;1;2;;;;;;;;;;;;;;;
As chief legal officer, I want the withdrawal to be not accessible to non-verified users, so that users who have inserted fake informations are prevented from withdrawing.;Discourage fake users to use the system, in order to prevent identity theft or minor users, and fulfil the condition imposed by the government.;When the withdrawal function is called, the system will check if the user is verified. In the case of negative response, an illegal action message will be shown and the withdrawal operation will terminate.;The system will correctly prevent non-verified users to do withdrawal operations, showing also the reason why the operation cannot be completed, in this case due to an identity verification missing. Verified users will proceed normally with the withdrawal operation.;An error message when a non-verified user attempts to withdraw.;10;0;1;1;;;;;;;;;;;;;;;
As chief legal officer, I want the company legal registration number to be shown at the bottom of the user interface, so that we can prove the reliability of the system.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;The registration number of the company has to be put on the general template of the user interface, in order to be visualised on every page of the site.;The registration number must be clearly visible on every page of the site. Other informations must not overlap it or shadow it.;A section showing the company's information in the main layout.;5;0;1;1;;;;;;;;;;;;;;;
As chief legal officer, I want a warning about gambling addiction to be always visible, so that the users can be aware of the consequence of playing.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;A warning about gambling addiction has to be put on the general template of the user interface, in order to be visualised on every page of the site. There will be added a link to the gambling disclaimer page.;The warning must be clearly visible on every page of the site. Other informations must not overlap it or shadow it.;A section showing the gambling warning in the main layout.;5;0;1;1;;;;;;;;;;;;;;;
As a legal office member, I want to ban the users who do not respect the terms of the contract, so that inappropriate users cannot use the system.;Remove from the system the users who can make damage to the company.;"In the special user information page accessible to the legal office member, there will be implemented a ""ban"" button, which, after being pressed, will put the user in the suspended users list.";"The ""ban"" button is correctly shown on the user information page in the legal office member panel. Once pressed, the related user will be denied to log in the system.";The ban button on the employee's panel control. An error message when a banned user attempts to access the system.;30;0;2;5;;;;;;;;;;;;;;;
As a legal office member, I want to unban the users, so that if a user was banned by mistake he can return to use the system.;Maintain users who normally use the system and respect the terms and conditions accepted during the registration process.;"In the special user information page accessible to the legal office member, there will be implemented a ""unban"" button, which, after being pressed, will remove the user in the suspended users list.";"The ""unban"" button is correctly shown on the user information page in the legal office member panel. Once pressed, the related user will be granted the possibility to access the system.";The unban button on the employee's panel control. The change of status of the previously banned user.;30;0;2;5;;;;;;;;;;;;;;;
As chief legal officer, I want a section in the disclaimer page that informs the users about the probability of winning for each type of game in this system.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;A link to the probability of winning has to be put on the general template of the user interface near the warning about gambling addiction, in order to be visualised on every page of the site. A section in the disclaimer page will be added and the related information will be shown on there.;The link to the probability of winning must be clearly visible on every page of the site. Other informations must not overlap it or shadow it. The disclaimer page has to be shown without problems.;The disclaimer page and the way to access that page.;30;1;1;5;;;;;;;;;;;;;;;
As chief legal officer, I want the users who have not verified their account within 30 days to be blocked, so that the system can deny the access of unverified users who have passed the legal term for the verification process.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;At the end of the day, an automatic function is called. It will check the countdown related to each non-verified user and decrease the number by one. If the countdown reaches the 0, the user will be put on the suspended users list.;The users who have not verified their identity within 30 days will be prevented to access the system, and an appropriate error message will be shown. A non-verified user who still has time to verify his identity must not put on the suspended users list (at least not by this function).;The counter to count the days remaining before a user is banned. The call of the ban function at the end of the timer.;20;0;2;5;;;;;;;;;;;;;;;
As chief legal officer, I want the payment chosen by the customer to be headed to him, so that a third person cannot steal a user's credit.;Discourage fake users to use the system, in order to prevent identity theft or minor users, and fulfil the condition imposed by the government.;For each payment method the system will check if the user's tax code and/or name + surname correspond to the ones provided by the payment system;Any attempt to do a payment operation (withdraw or deposit) will be blocked if the user does not correspond to the one headed to the payment method chose. Otherwise, the operation will continue normally.;An error message if the user tries to withdraw with a payment method not headed to him.;10;0;1;3;;;;;;;;;;;;;;;
As chief legal officer, I want the system to prevent the registration of minors, so that the company can fulfil the legal requirements.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;During the registration process, it displays an error message if the user selects a non-valid birth day and it will not allow proceeding to the completion of the registration.;The system prevents any registration of people who inserts a non-valid date birth, blocking the process until the users do not insert a valid date.;The updated registration form which prevents minors from registering the system.;10;0;1;3;;;;;;;;;;;;;;;
As chief legal officer, I want the users who have not verified their account within 6 months to be deleted by the system, so that we can save space in the database.;Discourage fake users to use the system, in order to prevent identity theft or minor users, and fulfil the condition imposed by the government.;Since the non-verified users are kept in a descending order (ordered by registration day), the system will remove the head user until it arrives at a non-verified user who still has time left. The timer will keep decrementing the time left of all the non-verified users at the end of the day.;All the users who have passed 6 months from the registration and who has not yet verified their account, will be correctly remove from the user databases. All the users' time left in the list will be decremented before the elimination process. No user with still time left will be removed.;The removal of users from the database.;20;0;2;5;;;;;;;;;;;;;;;
As chief legal officer, I want the system to prevent the registration of users who have deleted their account in the previous 15 days, so that the users are discouraged to delete their account.;Keep as many users as possible.;After the cancellation of the account, the user will be kept in a dedicated list for 15 days after which the account will be definitely deleted from the system. When a user tries to register, the system will check if the user tax code corresponds to one in this deleted users list, if so the system will show a proper error message;When a user submits his registration, the system checks on the list of the deleted account in the last 15 days. If it finds the user in there, it will block the registration process. No user who has deleted his account in the last 15 days will be allowed to continue, while the others will continue to the completion of their registrations.;An error message when a user who has deleted the account in the previous 15 days tries to register again.;30;0;3;5;;;;;;;;;;;;;;;
As chief legal officer, I want to disable browsers' auto-complete feature for the login forms, so that we can reduce the risk that other people access the user's account.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;There will be inserted a function/command to erase the content of the password at the refresh of the page;The auto-complete feature in all the browsers is deactivated. The user cannot login without manually inserting the password.;The removal from the password form of an automatic password inserted.;5;0;1;5;;;;;;;;;;;;;;;
As chief legal officer, I want the system to log out a user after a period of inactivity, so that a person different from the user is prevented from using his account.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;A timer will keep tracking the inactivity time of the user. The timer will be reset each time the page state detects a user activity. If the countdown reach the 0, the disconnect function will be called;The user is disconnected after a long period of inactivity. The timer is reset when a user clicks something. The user is not disconnected if he continues to use the system.;The disconnection of the user when he is not active.;10;0;1;5;;;;;;;;;;;;;;;
As chief legal officer, I want the system to show the last login time when a user logs in, so that a user can know if someone else has accessed his account.;Permit the company to avoid legal problems and/or sanctions by fulfilling the condition imposed by the ordinary law;When the disconnect function is called, the current time will be saved in the user's information. When the user logs in a message will show the time previously saved. The informations displayed will be in the same modal which displays the IP address of the user.;The system correctly stores the login and logout time of a user. The informations stored are displayed on the modal.;The informations regarding the connection time with the system displayed on the modal that appears at the login.;20;0;2;3;;;;;;;;;;;;;;;
As a client, I want a self-exclusion option in my personal area, so that I am forced to not spend my money.;Self-limiting a possible gambling addiction;In the user personal area, in the customer protection page, a form to insert the length of the self-exclusion period will be implemented. Once chosen the length, a confirmation dialog will be shown and if confirmed, the user will be denied the possibility to spend any money in the system until the end of the self-exclusion period.;The visual component of the self-exclusion option will be correctly shown. Once confirmed, the operation will be irreversible and at the attempt to use any credit, an error message will be shown.;An error message when a user who has activated a self-exclusion period tries to make a transaction. The updated personal area to enable the self-exclusion.;40;1;3;7;;;;;;;;;;;;;;;
As a client, I want to set a weekly deposit limit, so that I am prevented from depositing too much money.;Self-limiting a possible gambling addiction;During the user registration process, it will be asked to insert a deposit limit. The limit can be changed in the customer protection page in the user personal area after the login. If modified, the changes will be operative only after 7 days.;A deposit limit form will be in the registration form and in the personal area. Once the limit is set, any deposit operation that exceeds the limit will be blocked. At each deposit operation the weekly deposit counter is incremented. The changes to the limit have to be operative not before 7 days from the changes.;The updated personal area which allows the user to modify his deposit limit. The updated registration form which allows the user to specify a deposit limit.;30;0;3;7;;;;;;;;;;;;;;;
As a client, I want to set a weekly losses limit, so that I am prevented from losing too much money.;Self-limiting a possible gambling addiction;During the user registration process, it will be asked to insert a weekly losses limit. The limit can be changed in the customer protection page in the user personal area after the login. If modified, the changes will be immediate if the limit increases, otherwise, it will be operative only after 7 days.;A losses limit form will be in the registration form and in the personal area. Once the limit is reached, any attempt in spending money will be denied. After every loss, the weekly losses counter will be automatically updated.;The updated personal area which allows the user to modify his losses limit. The updated registration form which allows the user to specify a losses limit.;30;0;3;7;;;;;;;;;;;;;;;
As a client, I want a search engine in the tutorial/FAQ page, so that I can easily find the answers I need;Provide the users with the tools to auto-solve their problems.;A text finder has to be implemented. This text finder will find the words the user put on the search form (that will be put on the FAQ page). The system will filter only the section in the FAQ page that contains the word written by the user.;The user can insert the words that he wants to search. The system will hide all the sections that do not contains the inserted words.;A search form on the FAQ page. The hide of non-relevant sections in the FAQ page.;30;0;2;7;;;;;;;;;;;;;;;
As marketing team member, I want the link to our social pages (e.g. Twitter and Facebook) to be displayed on the main page and the contacts page, so that the users can follow us on the socials.;Stimulate the user to follow the company on social media and be updated with the latest news.;In the main page, and on the contacts page the links to the social media are displayed.;The social media links are correctly visible on the main page and contacts page.;The links displayed on the main page and contacts page.;10;0;2;1;;;;;;;;;;;;;;;
As marketing team member, I want the latest tweets sent to be displayed wherever there is the link to our Twitter page, so that the users can read the latest updates on our Twitter.;Keep the user updated with the latest news.;A twitter widget will be implemented on the main page and on the contacts page.;The twitter widget is correctly visible on the main page and on the contacts page.;The twitter widget visible on the main page and on the contacts page.;10;0;2;1;;;;;;;;;;;;;;;
As a government officer, I want to have the possibility to change the view mode of the user interface, adding to the normal user functions, some which only a government officer can access, so that I can have a full panorama of the system.;Provide a special interface for government officers.;When a government officer logs in, the UI loaded will be different from the one the normal users view. This new UI has to be implemented, which will contain all the functions a normal user have, but he will also be able to access some hidden informations.;The government officer will be redirected to the new special UI.;A new UI for the government officer.;50;1;3;7;;;;;;;;;;;;;;;
As a government officer, I want to have a list of validated sessions on the system, so that I can keep tracking of the users who use the system.;Provide the informations regarding the activities of the users in the system to the government.;The special UI for the government officer will be added a function to download the list of validated sessions on the system. These informations are stored in the databases.;The UI will correctly allow the access to the informations requested by the government officer.;The updated UI for the government officer containing the option to access the list of validated sessions.;15;0;2;3;;;;;;;;;;;;;;;
As a government officer, I want to have a list of bets (either closed or still in due to), so that I can analyse the data.;Provide the informations regarding the activities of the users in the system to the government.;The special UI for the government officer will be added a function to download the list of bets made on the system. These informations are stored in the databases.;The UI will correctly allow the access to the informations requested by the government officer.;The updated UI for the government officer containing the option to access the list of bets.;15;0;2;3;;;;;;;;;;;;;;;
As a government officer, I want to have access to all the users' data, so that we can know who use the system.;Provide the informations regarding the activities of the users in the system to the government.;The special UI for the government officer will be added a function to download the users' data. These informations are stored in the databases.;The UI will correctly allow the access to the informations requested by the government officer.;The updated UI for the government officer containing the option to access the users' informations.;15;0;2;3;;;;;;;;;;;;;;;
